id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,claim_status
237506,26-39,female,majority,0-9y,university,middle class,0.3439552966265479,owned,before 2015,1.0,0.0,32765,7000.0,sedan,0,0,0,no claim
664350,65+,male,majority,30y+,university,upper class,0.6832851473970699,owned,after 2015,1.0,1.0,10238,10000.0,sedan,9,2,8,no claim
267171,40-64,male,majority,20-29y,university,upper class,0.4268419942247292,owned,before 2015,1.0,1.0,92101,14000.0,sedan,3,0,1,claim
709717,40-64,male,majority,20-29y,university,middle class,0.6212118300258381,leased,before 2015,0.0,1.0,32765,12000.0,sedan,6,0,1,no claim
168479,65+,female,majority,30y+,university,upper class,0.6172552350571828,leased,after 2015,1.0,1.0,10238,12000.0,sedan,3,0,3,no claim
215397,65+,male,majority,30y+,university,upper class,0.6486291459700178,owned,after 2015,1.0,1.0,10238,10000.0,sedan,5,2,7,no claim
532832,16-25,female,minority,0-9y,high school,poverty,0.4824873523239162,owned,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,claim
95223,26-39,female,majority,10-19y,none,working class,0.3413065150579024,owned,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,1,no claim
113642,26-39,male,majority,10-19y,university,middle class,0.4947342991549172,owned,before 2015,0.0,0.0,32765,16000.0,sedan,1,0,0,claim
232232,65+,male,majority,30y+,none,upper class,0.4543733814127589,owned,before 2015,1.0,1.0,10238,8000.0,sedan,6,2,4,no claim
76344,40-64,female,majority,20-29y,none,upper class,0.5548420461404064,owned,before 2015,1.0,1.0,32765,9000.0,sedan,2,0,0,no claim
367640,26-39,male,majority,10-19y,university,upper class,0.5088115391992826,owned,before 2015,1.0,1.0,10238,14000.0,sedan,1,0,2,no claim
343880,65+,male,majority,20-29y,university,upper class,0.5799573254872007,owned,before 2015,1.0,1.0,10238,11000.0,sedan,3,1,5,no claim
448358,40-64,male,majority,10-19y,high school,working class,0.5093397048989089,owned,after 2015,1.0,1.0,32765,11000.0,sedan,4,0,3,no claim
699234,26-39,female,majority,10-19y,high school,poverty,0.3195772271282865,owned,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,no claim
875152,40-64,male,minority,0-9y,high school,upper class,0.5638113135204869,leased,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,claim
302883,26-39,male,majority,10-19y,university,middle class,0.5428894787174905,leased,before 2015,1.0,1.0,21217,12000.0,sports car,3,0,1,claim
443332,65+,male,majority,30y+,university,upper class,0.5663226663241003,owned,after 2015,1.0,1.0,32765,8000.0,sedan,8,1,1,no claim
488856,26-39,female,majority,10-19y,high school,upper class,0.6231936826485045,owned,before 2015,1.0,1.0,32765,6000.0,sedan,3,0,1,no claim
429717,40-64,male,majority,0-9y,high school,upper class,0.5250327586154788,owned,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,claim
268094,16-25,female,majority,0-9y,none,poverty,0.4324125100424552,owned,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,claim
299698,16-25,male,majority,0-9y,high school,poverty,0.2632650538999824,owned,before 2015,0.0,1.0,10238,15000.0,sports car,0,0,0,no claim
336173,40-64,female,majority,0-9y,university,upper class,0.675859002609907,leased,before 2015,1.0,1.0,92101,12000.0,sedan,0,0,0,claim
992673,26-39,male,majority,10-19y,university,middle class,0.5309254852137539,owned,before 2015,1.0,1.0,32765,9000.0,sedan,3,1,0,no claim
676770,16-25,female,minority,0-9y,high school,poverty,0.5580618709969322,owned,before 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,no claim
142780,65+,male,minority,10-19y,university,upper class,0.7382936679621042,owned,before 2015,1.0,1.0,32765,7000.0,sedan,2,3,2,claim
659897,65+,male,majority,20-29y,university,upper class,0.6701214761226999,owned,after 2015,1.0,1.0,32765,12000.0,sedan,4,1,2,no claim
352690,16-25,male,majority,0-9y,university,middle class,0.4350849901631921,owned,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,claim
45797,16-25,female,majority,0-9y,high school,poverty,0.3734827746520789,leased,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,claim
93976,65+,male,majority,30y+,high school,upper class,0.5883961826816051,owned,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,2,no claim
564461,65+,female,majority,30y+,high school,middle class,0.5454738217021173,owned,before 2015,0.0,1.0,10238,15000.0,sedan,3,0,2,no claim
558920,16-25,female,majority,0-9y,high school,poverty,0.4398834257875427,owned,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
541804,26-39,male,majority,10-19y,none,poverty,0.3754611884221273,leased,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,1,claim
291575,26-39,male,majority,10-19y,none,poverty,0.3688141910403541,leased,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,3,claim
625152,26-39,male,majority,0-9y,high school,middle class,0.5250327586154788,owned,before 2015,0.0,0.0,32765,15000.0,sports car,0,0,0,claim
265608,26-39,male,majority,10-19y,university,middle class,0.3914763680965406,owned,before 2015,0.0,1.0,10238,12000.0,sedan,3,0,1,claim
157712,40-64,female,majority,10-19y,university,upper class,0.7010779053023868,owned,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,0,no claim
420995,16-25,female,minority,0-9y,none,poverty,0.3322852305538436,leased,before 2015,0.0,1.0,10238,15000.0,sports car,0,0,0,no claim
370361,65+,male,majority,30y+,university,upper class,0.6360928203941096,owned,after 2015,1.0,0.0,10238,17000.0,sedan,3,2,3,no claim
690969,26-39,female,majority,10-19y,university,upper class,0.8523818296709694,owned,before 2015,0.0,0.0,32765,14000.0,sedan,0,1,0,no claim
566079,16-25,male,majority,0-9y,high school,poverty,0.3645877768746501,leased,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,claim
519855,26-39,female,majority,10-19y,high school,middle class,0.5436758162626819,owned,before 2015,1.0,1.0,10238,13000.0,sedan,0,1,0,no claim
689719,65+,female,majority,30y+,university,upper class,0.4944256965535072,leased,after 2015,1.0,1.0,10238,12000.0,sedan,4,1,1,no claim
389959,65+,female,majority,30y+,university,upper class,0.6262660814278748,leased,after 2015,1.0,1.0,10238,11000.0,sedan,0,1,0,no claim
189680,26-39,female,majority,10-19y,high school,upper class,0.7733971401539147,owned,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,0,no claim
505640,16-25,male,majority,0-9y,high school,working class,0.4378132018571619,owned,before 2015,0.0,1.0,32765,15000.0,sedan,0,0,0,claim
351587,26-39,female,majority,10-19y,none,poverty,0.2892999505458921,leased,before 2015,0.0,1.0,10238,12000.0,sedan,2,1,1,no claim
980505,26-39,male,minority,10-19y,high school,upper class,0.7456780692155659,leased,before 2015,1.0,0.0,10238,14000.0,sports car,1,0,1,claim
798839,40-64,male,majority,0-9y,high school,upper class,0.6594050196302074,leased,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,claim
745009,26-39,male,majority,10-19y,high school,middle class,0.3934292195083172,owned,after 2015,1.0,0.0,10238,12000.0,sedan,0,0,1,no claim
66820,26-39,male,majority,0-9y,university,working class,0.5457876403430777,owned,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,claim
295488,26-39,male,majority,10-19y,high school,middle class,0.5074322843749791,leased,before 2015,1.0,1.0,10238,11000.0,sedan,1,1,0,claim
278365,40-64,male,majority,20-29y,university,upper class,0.5822420108370873,owned,before 2015,0.0,1.0,10238,14000.0,sedan,1,1,7,no claim
653704,26-39,female,majority,10-19y,none,working class,0.3942206789712544,leased,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,2,claim
537037,26-39,male,majority,10-19y,high school,middle class,0.5909271047250865,owned,before 2015,0.0,0.0,10238,15000.0,sedan,0,1,0,no claim
778567,26-39,male,minority,10-19y,high school,working class,0.5912637579951758,leased,before 2015,0.0,0.0,10238,12000.0,sedan,2,0,2,claim
221647,40-64,male,majority,20-29y,university,upper class,0.4954411506859062,owned,after 2015,1.0,1.0,10238,8000.0,sedan,4,1,3,no claim
102661,26-39,female,majority,10-19y,university,upper class,0.5250327586154788,owned,after 2015,0.0,0.0,10238,15000.0,sedan,1,0,0,no claim
42872,26-39,male,majority,10-19y,university,upper class,0.6636154524180936,owned,before 2015,1.0,0.0,32765,8000.0,sedan,2,0,2,claim
847915,40-64,male,majority,0-9y,university,upper class,0.6714062798340049,owned,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,no claim
203156,40-64,male,majority,20-29y,high school,upper class,0.6471364812806238,owned,before 2015,1.0,1.0,10238,12000.0,sedan,8,0,2,no claim
257264,16-25,female,majority,0-9y,high school,poverty,0.2344680861436483,leased,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,claim
511060,26-39,male,majority,10-19y,high school,working class,0.4992632819538944,owned,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,2,no claim
664096,40-64,male,majority,20-29y,high school,upper class,0.5109020423243751,owned,after 2015,0.0,1.0,10238,12000.0,sedan,4,0,6,no claim
406803,16-25,male,majority,0-9y,university,middle class,0.4754719949134253,owned,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,no claim
577357,16-25,female,majority,0-9y,high school,working class,0.4561823933829111,leased,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
309935,65+,female,majority,10-19y,high school,upper class,0.5250327586154788,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,1,no claim
909251,65+,male,majority,30y+,university,upper class,0.6801737707726987,owned,after 2015,0.0,1.0,10238,9000.0,sedan,6,1,12,no claim
794541,26-39,female,majority,10-19y,none,poverty,0.4437392139614944,leased,before 2015,0.0,0.0,10238,12000.0,sports car,1,1,2,no claim
360906,40-64,female,majority,0-9y,university,upper class,0.5058338435466339,owned,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,claim
175876,16-25,male,minority,0-9y,none,poverty,0.330271506941183,leased,after 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,no claim
187054,26-39,female,majority,10-19y,high school,upper class,0.5819921084455086,owned,before 2015,1.0,1.0,10238,8000.0,sedan,1,0,1,no claim
255685,40-64,male,majority,20-29y,high school,upper class,0.5597353692525334,owned,after 2015,0.0,1.0,92101,12000.0,sedan,5,0,1,no claim
274793,65+,male,minority,30y+,university,upper class,0.5841638627422637,owned,after 2015,1.0,1.0,10238,9000.0,sedan,10,1,3,no claim
34708,40-64,female,majority,20-29y,university,upper class,0.6684571148957105,owned,before 2015,1.0,1.0,32765,11000.0,sedan,4,3,0,no claim
187975,16-25,female,majority,0-9y,none,poverty,0.4610393716795908,owned,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,no claim
55949,16-25,female,majority,0-9y,none,poverty,0.4758086378895234,owned,before 2015,0.0,0.0,10238,14000.0,sports car,0,0,0,no claim
128281,26-39,male,minority,10-19y,high school,middle class,0.513847778394383,leased,after 2015,0.0,1.0,32765,8000.0,sedan,6,0,4,no claim
166911,26-39,male,majority,10-19y,none,poverty,0.390562996318312,leased,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,1,claim
783629,40-64,female,majority,20-29y,university,upper class,0.5271028869095301,owned,before 2015,1.0,0.0,10238,11000.0,sports car,2,1,1,no claim
887100,65+,female,majority,20-29y,university,upper class,0.7425581471666168,owned,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,1,no claim
312478,26-39,male,majority,10-19y,university,working class,0.4103400623409491,leased,before 2015,0.0,0.0,10238,15000.0,sedan,1,1,2,claim
190782,16-25,male,majority,0-9y,none,poverty,0.2709166995450791,owned,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,claim
439414,65+,female,majority,10-19y,high school,middle class,0.4255670016197596,owned,before 2015,1.0,1.0,32765,12000.0,sedan,1,0,2,no claim
93366,40-64,female,majority,20-29y,university,upper class,0.5696383080061281,owned,before 2015,1.0,1.0,32765,6000.0,sedan,5,1,2,no claim
294112,65+,female,majority,30y+,high school,upper class,0.4609072687719204,leased,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,5,no claim
817262,26-39,female,minority,10-19y,university,upper class,0.7123509063293101,leased,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,no claim
432592,65+,male,majority,30y+,university,upper class,0.5921220578663743,owned,before 2015,0.0,0.0,10238,13000.0,sedan,3,0,5,no claim
860863,26-39,female,majority,0-9y,high school,working class,0.5178938127826952,leased,before 2015,0.0,1.0,32765,7000.0,sedan,0,0,0,claim
212760,16-25,female,majority,0-9y,none,poverty,0.40109256010844,leased,before 2015,1.0,0.0,10238,10000.0,sedan,0,0,0,no claim
269471,40-64,female,majority,20-29y,high school,upper class,0.6407798046102287,owned,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,2,no claim
863180,65+,male,majority,30y+,university,upper class,0.5250327586154788,leased,after 2015,1.0,0.0,92101,10000.0,sedan,9,0,3,no claim
231641,40-64,female,majority,20-29y,high school,upper class,0.5281579037308743,owned,before 2015,1.0,1.0,10238,9000.0,sedan,6,0,2,no claim
355897,40-64,female,minority,10-19y,high school,upper class,0.7383979641751491,owned,after 2015,0.0,1.0,10238,11000.0,sedan,1,0,2,no claim
135863,26-39,male,majority,10-19y,high school,upper class,0.6449558925023856,owned,after 2015,0.0,1.0,10238,11000.0,sedan,3,1,2,no claim
106974,65+,male,majority,30y+,university,upper class,0.4697990837580598,leased,before 2015,1.0,1.0,10238,12000.0,sedan,3,0,1,no claim
20043,40-64,male,majority,20-29y,university,upper class,0.5820674205410715,owned,before 2015,1.0,1.0,10238,12000.0,sedan,3,2,4,no claim
53935,26-39,male,majority,10-19y,high school,working class,0.4888103261264866,leased,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,2,no claim
838898,65+,female,majority,0-9y,high school,upper class,0.5845541538211065,owned,after 2015,1.0,1.0,10238,12000.0,sports car,0,0,0,no claim
194624,65+,male,majority,30y+,university,upper class,0.6018449383011959,owned,before 2015,1.0,1.0,10238,9000.0,sedan,4,0,2,no claim
928788,16-25,male,majority,0-9y,high school,middle class,0.5237147822845126,owned,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,claim
869505,65+,female,minority,0-9y,high school,upper class,0.6174783889735851,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,no claim
984659,16-25,male,majority,0-9y,high school,poverty,0.2029270437920447,owned,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,no claim
757136,40-64,female,majority,10-19y,university,upper class,0.6902691770071121,owned,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,no claim
247868,26-39,female,majority,10-19y,none,working class,0.4087067041346762,leased,before 2015,1.0,1.0,92101,16000.0,sedan,0,0,0,claim
637909,40-64,male,majority,0-9y,high school,upper class,0.5565157388101949,owned,before 2015,1.0,1.0,10238,9000.0,sports car,0,0,0,claim
670230,40-64,female,majority,0-9y,university,middle class,0.5283274091931265,leased,after 2015,1.0,1.0,10238,10000.0,sports car,0,0,0,no claim
506705,26-39,female,majority,10-19y,high school,poverty,0.5250327586154788,leased,before 2015,0.0,0.0,32765,9000.0,sports car,3,0,0,claim
526748,16-25,male,majority,0-9y,university,middle class,0.435456191598556,owned,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,no claim
397209,26-39,female,majority,10-19y,none,poverty,0.2151696546054047,leased,after 2015,1.0,1.0,10238,10000.0,sedan,2,0,1,no claim
388250,65+,female,majority,30y+,high school,upper class,0.6979233163898869,owned,before 2015,1.0,1.0,10238,8000.0,sedan,3,0,4,no claim
285594,16-25,female,majority,0-9y,high school,poverty,0.3182436684930483,owned,before 2015,0.0,1.0,10238,8000.0,sedan,0,0,0,no claim
597605,40-64,male,majority,0-9y,high school,upper class,0.6944607253512556,owned,before 2015,1.0,1.0,92101,12000.0,sedan,0,0,0,claim
26836,40-64,female,majority,10-19y,university,upper class,0.6657579836268851,owned,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,no claim
903337,26-39,female,majority,10-19y,none,poverty,0.3136216972616633,leased,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,no claim
841628,16-25,female,majority,0-9y,university,middle class,0.517090518888596,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,no claim
787748,26-39,male,majority,10-19y,high school,middle class,0.3767820351485029,owned,after 2015,0.0,0.0,10238,12000.0,sedan,3,0,1,no claim
963672,40-64,female,majority,10-19y,high school,middle class,0.5866035370674517,owned,before 2015,1.0,1.0,32765,6000.0,sedan,3,0,0,no claim
211363,65+,male,majority,20-29y,university,upper class,0.5250327586154788,owned,after 2015,1.0,1.0,10238,14000.0,sedan,3,0,3,no claim
487003,26-39,male,majority,0-9y,high school,middle class,0.5250327586154788,leased,after 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,claim
171758,26-39,female,minority,10-19y,high school,upper class,0.6432246395908321,owned,after 2015,1.0,0.0,10238,11000.0,sedan,1,0,0,no claim
207495,16-25,male,minority,0-9y,none,poverty,0.5250327586154788,leased,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,claim
108958,65+,female,majority,10-19y,university,upper class,0.7213187073836898,leased,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,no claim
296014,26-39,female,majority,10-19y,university,upper class,0.6394250854418368,owned,after 2015,0.0,0.0,10238,13000.0,sedan,1,0,3,no claim
632524,26-39,male,majority,10-19y,none,poverty,0.2438015617936942,leased,before 2015,0.0,0.0,32765,16000.0,sedan,2,0,0,claim
764835,26-39,male,minority,10-19y,high school,poverty,0.3045684602333574,leased,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,1,no claim
235168,65+,female,majority,30y+,university,upper class,0.7217744198745549,leased,before 2015,1.0,1.0,10238,9000.0,sedan,4,0,0,no claim
914443,26-39,female,majority,10-19y,university,upper class,0.5382330646862179,owned,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,no claim
233728,26-39,male,majority,10-19y,high school,middle class,0.5052441837930965,owned,before 2015,1.0,1.0,32765,9000.0,sedan,5,1,1,claim
786931,65+,male,majority,10-19y,university,upper class,0.7031643827756698,owned,before 2015,0.0,1.0,10238,15000.0,sedan,1,0,2,no claim
567238,26-39,female,majority,10-19y,high school,middle class,0.4851718364383785,leased,before 2015,0.0,1.0,10238,8000.0,sedan,2,1,1,no claim
384636,26-39,male,majority,10-19y,university,working class,0.4262702299476665,leased,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,claim
314395,65+,female,majority,20-29y,high school,upper class,0.3812423915312549,leased,after 2015,1.0,1.0,10238,16000.0,sedan,1,0,0,no claim
559339,40-64,female,majority,0-9y,university,middle class,0.5626962815527192,leased,before 2015,0.0,1.0,32765,12000.0,sports car,0,0,0,no claim
481678,65+,male,majority,30y+,university,upper class,0.5862739821585983,owned,after 2015,1.0,1.0,10238,11000.0,sedan,3,1,5,no claim
825000,40-64,male,minority,0-9y,high school,upper class,0.6435845629097965,leased,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,claim
563666,40-64,male,majority,20-29y,high school,upper class,0.5664168167346517,owned,before 2015,0.0,1.0,32765,13000.0,sedan,6,0,1,claim
591627,40-64,female,majority,20-29y,university,middle class,0.5250327586154788,owned,after 2015,1.0,1.0,10238,11000.0,sedan,4,0,2,no claim
709679,40-64,male,majority,20-29y,university,middle class,0.6398290247158106,owned,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,1,no claim
695020,40-64,female,majority,20-29y,high school,upper class,0.5250327586154788,leased,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,no claim
809451,40-64,male,majority,20-29y,none,working class,0.3392888504833096,leased,before 2015,0.0,1.0,10238,12000.0,sedan,4,0,5,no claim
869905,26-39,female,majority,10-19y,high school,working class,0.4940669801717974,leased,before 2015,0.0,1.0,92101,10000.0,sedan,2,1,0,no claim
741837,26-39,male,majority,10-19y,high school,upper class,0.4883110329953223,owned,after 2015,1.0,0.0,10238,12000.0,sedan,0,0,1,no claim
78311,65+,male,minority,0-9y,university,upper class,0.6130753469532052,owned,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,claim
925179,16-25,male,majority,0-9y,high school,poverty,0.3306596233133351,leased,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,claim
649769,65+,female,majority,30y+,university,upper class,0.6183141634928766,owned,after 2015,1.0,1.0,32765,8000.0,sedan,3,0,3,no claim
154695,40-64,male,majority,0-9y,university,upper class,0.5176533639161799,owned,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,claim
603168,26-39,male,majority,0-9y,high school,poverty,0.5250327586154788,leased,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,claim
471479,40-64,male,majority,20-29y,high school,working class,0.3354650473170224,leased,before 2015,0.0,0.0,10238,16000.0,sedan,2,1,0,claim
154013,40-64,male,majority,10-19y,high school,upper class,0.6522098010358588,owned,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,1,no claim
730370,65+,female,majority,20-29y,high school,upper class,0.649742279786596,owned,before 2015,0.0,1.0,10238,9000.0,sedan,3,0,1,no claim
545482,16-25,female,majority,0-9y,none,poverty,0.5316594723228439,owned,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,claim
709636,40-64,male,majority,20-29y,university,upper class,0.3673908132079513,owned,before 2015,0.0,1.0,10238,11000.0,sedan,6,0,0,no claim
260428,16-25,male,majority,0-9y,none,poverty,0.3525599589743549,owned,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,claim
881078,26-39,female,majority,10-19y,university,working class,0.459369099801009,owned,after 2015,0.0,0.0,10238,12000.0,sedan,2,0,0,no claim
60951,16-25,female,majority,0-9y,high school,working class,0.3643273511086715,owned,before 2015,0.0,0.0,32765,18000.0,sedan,0,0,0,claim
996949,40-64,female,majority,20-29y,high school,working class,0.5926094176945508,leased,before 2015,0.0,1.0,10238,12000.0,sedan,3,2,1,no claim
932068,65+,male,majority,30y+,university,middle class,0.5250327586154788,leased,before 2015,1.0,1.0,10238,10000.0,sedan,3,2,4,no claim
507289,65+,male,majority,10-19y,high school,upper class,0.7651678828229611,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,1,0,no claim
878865,65+,male,majority,20-29y,high school,middle class,0.3724167809827318,owned,before 2015,1.0,1.0,10238,12000.0,sedan,6,1,2,no claim
287352,40-64,female,majority,10-19y,high school,upper class,0.6729865377227907,owned,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,no claim
776910,26-39,female,minority,10-19y,none,upper class,0.6974413913004567,owned,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,2,no claim
207887,26-39,male,majority,10-19y,high school,poverty,0.3450262977143895,leased,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,2,no claim
197431,65+,male,majority,30y+,high school,middle class,0.5891088863016741,owned,before 2015,1.0,1.0,10238,11000.0,sedan,8,0,4,no claim
199886,40-64,female,majority,20-29y,high school,upper class,0.6492795700696337,owned,after 2015,1.0,1.0,32765,9000.0,sedan,4,2,0,no claim
974712,65+,male,minority,20-29y,university,upper class,0.4136142077561675,owned,after 2015,1.0,1.0,10238,12000.0,sedan,4,0,4,no claim
237974,16-25,male,majority,0-9y,none,poverty,0.0648103533102058,owned,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,no claim
342342,16-25,female,majority,0-9y,high school,working class,0.4425687110792027,leased,before 2015,0.0,0.0,32765,16000.0,sedan,0,0,0,claim
528837,40-64,female,majority,10-19y,high school,upper class,0.6173644827066088,owned,before 2015,0.0,0.0,32765,13000.0,sedan,3,0,0,no claim
392048,26-39,male,majority,0-9y,high school,working class,0.5250327586154788,leased,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,no claim
857615,40-64,female,majority,0-9y,university,upper class,0.6503154094233858,owned,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,no claim
86219,26-39,male,majority,10-19y,university,upper class,0.467843765632501,owned,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,3,no claim
671080,16-25,female,majority,0-9y,high school,working class,0.6705840253332259,owned,before 2015,1.0,0.0,32765,12000.0,sedan,0,0,0,claim
539702,40-64,male,majority,20-29y,university,upper class,0.5557121773732416,owned,after 2015,0.0,0.0,32765,13000.0,sedan,2,2,2,no claim
767312,26-39,male,majority,10-19y,high school,working class,0.4708203950012678,owned,before 2015,0.0,1.0,32765,9000.0,sedan,2,0,0,no claim
253832,26-39,female,majority,10-19y,high school,upper class,0.6777304679535914,owned,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,1,no claim
670634,16-25,male,majority,0-9y,university,working class,0.3577224688029924,owned,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,claim
337500,40-64,female,majority,0-9y,university,working class,0.3792686190518363,owned,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,no claim
567122,26-39,female,majority,10-19y,university,upper class,0.5213673670739867,owned,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,no claim
436798,26-39,female,majority,10-19y,university,upper class,0.6987319634286622,owned,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,1,no claim
339147,65+,male,majority,30y+,university,upper class,0.6549887012388683,owned,after 2015,1.0,1.0,10238,10000.0,sedan,7,0,6,no claim
329466,40-64,male,majority,10-19y,high school,working class,0.2333086497413181,leased,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,3,claim
340134,40-64,male,majority,10-19y,high school,upper class,0.5844501971313054,owned,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,0,no claim
121362,16-25,male,majority,0-9y,university,middle class,0.4778446821040133,owned,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,claim
123508,65+,female,majority,30y+,university,upper class,0.5250327586154788,owned,after 2015,1.0,1.0,32765,7000.0,sedan,10,1,1,no claim
409057,26-39,female,majority,10-19y,high school,middle class,0.5725081487426337,owned,before 2015,1.0,1.0,21217,10000.0,sedan,1,0,2,claim
471795,40-64,female,majority,0-9y,none,working class,0.2858110156135545,leased,after 2015,0.0,1.0,32765,8000.0,sedan,0,0,0,no claim
623545,40-64,male,majority,20-29y,high school,working class,0.4701261680539295,owned,before 2015,0.0,0.0,10238,12000.0,sedan,6,0,4,no claim
910030,26-39,female,majority,10-19y,high school,working class,0.5351063887763012,leased,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,claim
720601,40-64,female,majority,20-29y,high school,upper class,0.5250327586154788,owned,before 2015,1.0,1.0,10238,13000.0,sedan,5,1,1,no claim
258865,65+,male,majority,10-19y,university,upper class,0.6794953657901539,owned,before 2015,0.0,0.0,10238,14000.0,sedan,2,1,0,no claim
109980,26-39,female,majority,10-19y,high school,working class,0.3670173487205561,leased,before 2015,1.0,1.0,10238,9000.0,sedan,2,1,2,no claim
369502,26-39,female,majority,10-19y,none,poverty,0.4644064393036886,leased,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,no claim
313903,16-25,male,majority,0-9y,none,poverty,0.5250327586154788,leased,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,claim
589105,26-39,male,majority,0-9y,high school,working class,0.5042053863471003,leased,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,claim
712117,65+,female,majority,20-29y,high school,upper class,0.4492972668548298,owned,after 2015,1.0,1.0,32765,3000.0,sedan,8,0,2,no claim
692867,40-64,male,majority,20-29y,university,upper class,0.541762035186092,owned,before 2015,1.0,1.0,10238,11000.0,sedan,2,1,2,no claim
394169,65+,female,majority,10-19y,university,upper class,0.6099849924008637,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,1,0,no claim
422097,65+,male,minority,30y+,high school,upper class,0.4964109169481421,leased,before 2015,1.0,1.0,10238,9000.0,sports car,4,0,4,no claim
